2021-09-23 13:49 [ WARN]                 DBManager:    96 - Closing Connection
2021-09-23 13:49 [ WARN]                 DBManager:    85 - Closing Statement
2021-09-23 13:49 [ WARN]                 DBManager:    74 - Closing ResultSet
2021-09-23 13:49 [DEBUG]               UserDaoImpl:    88 - UserDAO findUserById finished
2021-09-23 13:49 [ WARN]           UserServiceImpl:    32 - started getUserById
2021-09-23 13:49 [ WARN]          UserStatusFilter:    38 - UserStatusFilter chain UNLOCKED
2021-09-23 13:49 [ WARN]       AuthorizationFilter:    38 - AuthorizationFilter no commonServlets
2021-09-23 13:49 [ WARN]       AuthorizationFilter:    51 - AuthorizationFilter chain not userServlets
2021-09-23 13:49 [DEBUG]      CreatePaymentServlet:    38 - Get payment result
2021-09-23 13:50 [DEBUG]               UserDaoImpl:    68 - findUserById started
2021-09-23 13:50 [ WARN]                 DBManager:    47 - Set DataSource properties
2021-09-23 13:50 [ INFO]               UserDaoImpl:   232 - UserDaoImpl fill user success
2021-09-23 13:50 [ WARN]                 DBManager:    96 - Closing Connection
2021-09-23 13:50 [ WARN]                 DBManager:    85 - Closing Statement
2021-09-23 13:50 [ WARN]                 DBManager:    74 - Closing ResultSet
2021-09-23 13:50 [DEBUG]               UserDaoImpl:    88 - UserDAO findUserById finished
2021-09-23 13:50 [ WARN]           UserServiceImpl:    32 - started getUserById
2021-09-23 13:50 [ WARN]          UserStatusFilter:    38 - UserStatusFilter chain UNLOCKED
2021-09-23 13:50 [ WARN]       AuthorizationFilter:    38 - AuthorizationFilter no commonServlets
2021-09-23 13:50 [ WARN]       AuthorizationFilter:    51 - AuthorizationFilter chain not userServlets
2021-09-23 13:50 [DEBUG]      CreatePaymentServlet:    38 - Get payment result
2021-09-23 13:50 [DEBUG]               UserDaoImpl:    68 - findUserById started
2021-09-23 13:50 [ WARN]                 DBManager:    47 - Set DataSource properties
2021-09-23 13:50 [ INFO]               UserDaoImpl:   232 - UserDaoImpl fill user success
2021-09-23 13:50 [ WARN]                 DBManager:    96 - Closing Connection
2021-09-23 13:50 [ WARN]                 DBManager:    85 - Closing Statement
2021-09-23 13:50 [ WARN]                 DBManager:    74 - Closing ResultSet
2021-09-23 13:50 [DEBUG]               UserDaoImpl:    88 - UserDAO findUserById finished
2021-09-23 13:50 [ WARN]           UserServiceImpl:    32 - started getUserById
2021-09-23 13:50 [ WARN]          UserStatusFilter:    38 - UserStatusFilter chain UNLOCKED
2021-09-23 13:50 [ WARN]    UserVerificationFilter:    22 - started UserVerificationFilter
2021-09-23 13:50 [ WARN]       AuthorizationFilter:    38 - AuthorizationFilter no commonServlets
2021-09-23 13:50 [ WARN]       AuthorizationFilter:    51 - AuthorizationFilter chain not userServlets
2021-09-23 13:50 [ WARN]          CountServiceImpl:    80 - started getUserCounts
2021-09-23 13:50 [DEBUG]              CountDaoImpl:   360 - CountDao getUserCounts started
2021-09-23 13:50 [ WARN]                 DBManager:    47 - Set DataSource properties
2021-09-23 13:50 [DEBUG]               CardDaoImpl:   100 - CardDao findCardById started
2021-09-23 13:50 [ WARN]                 DBManager:    47 - Set DataSource properties
2021-09-23 13:50 [DEBUG]               UserDaoImpl:    68 - findUserById started
2021-09-23 13:50 [ WARN]                 DBManager:    47 - Set DataSource properties
2021-09-23 13:50 [ INFO]               UserDaoImpl:   232 - UserDaoImpl fill user success
2021-09-23 13:50 [ WARN]                 DBManager:    96 - Closing Connection
2021-09-23 13:50 [ WARN]                 DBManager:    85 - Closing Statement
2021-09-23 13:50 [ WARN]                 DBManager:    74 - Closing ResultSet
2021-09-23 13:50 [DEBUG]               UserDaoImpl:    88 - UserDAO findUserById finished
2021-09-23 13:50 [ WARN]                 DBManager:    96 - Closing Connection
2021-09-23 13:50 [ WARN]                 DBManager:    85 - Closing Statement
2021-09-23 13:50 [ WARN]                 DBManager:    74 - Closing ResultSet
2021-09-23 13:50 [DEBUG]               CardDaoImpl:   119 - CardDAO findCardById finished
2021-09-23 13:50 [DEBUG]               UserDaoImpl:    68 - findUserById started
2021-09-23 13:50 [ WARN]                 DBManager:    47 - Set DataSource properties
2021-09-23 13:50 [ INFO]               UserDaoImpl:   232 - UserDaoImpl fill user success
2021-09-23 13:50 [ WARN]                 DBManager:    96 - Closing Connection
2021-09-23 13:50 [ WARN]                 DBManager:    85 - Closing Statement
2021-09-23 13:50 [ WARN]                 DBManager:    74 - Closing ResultSet
2021-09-23 13:50 [DEBUG]               UserDaoImpl:    88 - UserDAO findUserById finished
2021-09-23 13:50 [DEBUG]               CardDaoImpl:   100 - CardDao findCardById started
2021-09-23 13:50 [ WARN]                 DBManager:    47 - Set DataSource properties
2021-09-23 13:50 [DEBUG]               UserDaoImpl:    68 - findUserById started
2021-09-23 13:50 [ WARN]                 DBManager:    47 - Set DataSource properties
2021-09-23 13:50 [ INFO]               UserDaoImpl:   232 - UserDaoImpl fill user success
2021-09-23 13:50 [ WARN]                 DBManager:    96 - Closing Connection
2021-09-23 13:50 [ WARN]                 DBManager:    85 - Closing Statement
2021-09-23 13:50 [ WARN]                 DBManager:    74 - Closing ResultSet
2021-09-23 13:50 [DEBUG]               UserDaoImpl:    88 - UserDAO findUserById finished
2021-09-23 13:50 [ WARN]                 DBManager:    96 - Closing Connection
2021-09-23 13:50 [ WARN]                 DBManager:    85 - Closing Statement
2021-09-23 13:50 [ WARN]                 DBManager:    74 - Closing ResultSet
2021-09-23 13:50 [DEBUG]               CardDaoImpl:   119 - CardDAO findCardById finished
2021-09-23 13:50 [DEBUG]               UserDaoImpl:    68 - findUserById started
